Name,Power,Power_Coeff,Torque,Torque_Coeff,Speed,Speed_Coeff,Acceleration,Acceleration_Coeff,Handling,Handling_Coeff,Offroad,Offroad_Coeff,Tags,Price
"Renault                    4",30,0,5,47,0,8,111,0,7,26,1,8,27,0,8,46,0,9,"класс  A           хэтчбек               Франция                       60                               1","4800 /"
"Ford                  Capri",59,0,8,97,1,145,0,7,18,9,2,26,1,57,1,"класс             хэтчбек               США                      60                               1","5000 /"
"Ferrari	            F12 Berlinetta",740,1,2,690,1,3,340,4,3,1,1,6,128,1,7,26,0,7,"класс              купе               Италия                     10                              3                          комфорт","39 000 /"
"Ford	            Mustang Boss 302 Laguna Seca Edition",500,1,553,1,3,287,1,3,4,0,9,117,1,17,0,7,"класс              купе              США                    10                             5                         автоспорт","40 000 /"
"BMW	         M3 GT2 R",700,0,9,580,1,1,330,1,1,3,5,0,9,127,1,4,11,0,6,"класс              купе              Германия                    10                             5                         автоспорт","42 000 /"
"Ford	                 Mustang GT Red Tails",600,1,2,770,1,1,301,1,3,4,1,110,0,8,28,0,7,"класс              купе              США                   10                             5                         автоспорт                       коллекция                     muscle car","42 500 /"
"Lamborghini	Aventador J",700,1,2,690,1,3,335,4,3,1,1,6,123,1,5,50,0,8,"класс              купе               Италия                     10                             5                         коллекция","46 000 /"
"Ferrari	         599 XX Evoluzione",750,1,3,700,1,1,315,5,2,9,1,9,164,1,1,13,0,6,"класс              купе               Италия                     10                              4                        автоспорт                          widow maker","47 000 /"
"Renault	   Megane",130,1,190,0,8,200,0,9,9,6,1,8,84,0,9,36,1,"класс              хэтчбек                 Франция                       10                           1","6900 /"
"Renault	      Captur 1.6",114,0,9,156,0,8,166,0,7,12,9,1,9,57,0,8,98,1,2,"класс              внедорожник                Франция                       10                           1","8400 /"
"BMW	            114i",136,1,220,0,8,210,1,8,7,1,7,91,0,8,30,0,8,"класс              хэтчбек                 Германия                       10                           1","9100 /"
"Chevrolet	         Malibu",200,1,1,259,1,2,218,1,1,8,5,1,5,78,0,8,39,1,"класс              седан               США                       10                           2                          комфорт","11 000 /"
"Chevrolet	                S10",193,0,8,339,1,3,180,0,5,10,1,1,6,40,0,8,119,1,2,"класс              внедорожник                США                       10                           1","11 500 /"
"BMW                  320",184,1,2,270,1,235,1,2,7,6,1,6,90,1,34,0,8,"класс              седан               Германия                       10                           2","11 700 /"
"BMW                  120",218,1,1,310,0,9,245,1,6,4,1,4,91,0,8,30,0,8,"класс              хэтчбек                 Германия                       10                           1                             hot hatch","12 500 /"
"Renault        	Koleos",173,1,360,0,9,189,0,7,11,9,1,8,55,0,8,133,1,"класс              внедорожник                Франция                       10                           2","12 800 /"
"Ford	               Focus SТ",249,1,360,0,9,248,1,1,6,5,1,1,98,1,33,0,8,"класс              хэтчбек                 США                       10                           2                             hot hatch","13 300 /"
"Citroen	           DS 3 Racing",202,0,9,275,0,9,235,1,1,6,5,1,2,100,0,8,29,0,8,"класс              хэтчбек                 Франция                       10                           2                             hot hatch","13 500 /"
"Renault	         Clio RS 200",200,0,9,240,1,230,1,1,6,7,1,3,101,0,8,28,0,8,"класс              хэтчбек                 Франция                       10                           2                             hot hatch","13 700 /"
"Porsche	       Macan",252,0,9,370,1,229,0,7,6,7,1,1,84,0,8,120,1,"класс              внедорожник                Германия                       10                           2","15 000 /"
"BMW	            435i",306,1,400,1,250,1,2,4,9,1,2,94,1,1,32,0,8,"класс              купе               Германия                       10                           2","15 000 /"
"BMW	         528i xDrive",245,1,350,1,2,250,1,6,3,1,3,87,0,8,75,1,"класс              седан              Германия                       10                           2                            комфорт","15 000 /"
"Ford       	Ranger Wildtrak",200,1,470,1,3,175,0,6,10,4,1,6,42,0,7,183,0,8,"класс              внедорожник                США                       10                           2","15 600 /"
"Renault	Megane RS 275 Trophy-R",275,1,360,1,251,1,1,5,1,2,111,0,9,30,0,7,"класс              хэтчбек                 Франция                       10                          3                             hot hatch                        автоспорт","17 000 /"
"Ford	               Fiesta R5",180,1,224,1,3,208,1,1,6,8,1,6,113,0,8,75,1,"класс              хэтчбек                 США                       10                           5                         автоспорт","19 000 /"
"Chevrolet	 Camaro Hot Wheels Edition",430,1,2,575,0,9,288,1,4,6,1,1,95,1,1,27,0,7,"класс              купе                  США                      10                             3                 коллекция                  muscle car","20 700 /"
"Chevrolet	 Camaro Z28",511,1,4,652,0,9,284,1,4,4,1,1,105,1,2,27,0,7,"класс              купе                  США                      10                             3                            muscle car","22 700 /"
"BMW	         650i xDrive Gran Coupe",450,1,650,0,8,250,1,6,4,4,0,9,91,1,2,67,0,9,"класс              купе               Германия                       10                           2                         комфорт","22 800 /"
"Porsche	 Panamera 4S",420,1,520,0,8,286,1,2,5,1,103,1,72,0,9,"класс              хэтчбек               Германия                       10                           2                         комфорт","23 300 /"
"Chevrolet	 Corvette",437,1,3,585,1,4,300,1,6,4,4,1,102,1,3,28,0,7,"класс              купе                  США                      10                             3","23 600 /"
"BMW	             X5 xDrive50",407,0,9,600,1,240,0,7,5,5,0,8,66,0,8,143,1,"класс              внедорожник              Германия                       10                           2","25 000 /"
"Porsche	           904 Living Legend",200,1,5,177,1,8,217,1,4,5,7,1,5,139,1,18,0,5,"класс              купе               Германия                       10                          5                      коллекция","25 000 /"
"Ford  	Mustang Boss 302S Race Car",444,0,9,515,1,2,269,1,2,4,3,0,8,107,1,26,0,6,"класс              купе                  США                      10                            4                         автоспорт","27 000 /"
"Chevrolet	Corvette Stingray Premiere Edition",460,1,3,599,1,4,304,1,6,3,8,0,9,107,1,3,28,0,7,"класс              купе                  США                      10                            4                        коллекция","27 000 /"
"Chevrolet	         COPO Camaro",530,1,5,711,1,2,293,1,6,3,7,1,2,90,0,8,24,0,7,"класс              купе                  США                      10                            4                      muscle car                     widow maker","27 000 /"
"BMW	            M3 Coupe Frozen Limited Edition",449,0,8,419,1,3,250,1,2,4,5,0,8,115,1,29,0,7,"класс              купе               Германия                       10                         4                     коллекция","27 500 /"
"Porsche	             911 GT3",475,0,9,440,1,3,315,1,5,3,5,0,8,134,1,3,22,0,7,"класс              купе               Германия                       10                        3","28 000 /"
"Porsche	 Cayenne Turbo S",570,1,800,1,2,284,0,8,4,1,0,7,79,0,8,130,1,4,"класс             внедорожник              Германия                       10                        3","30 000 /"
"Renault	Megane Trophy",360,1,315,1,270,1,2,3,7,1,3,128,1,3,10,0,6,"класс              хэтчбек               Франция                    10                              5                        автоспорт","31 000 /"
"Lamborghini	Huracan LP 610-4",610,1,3,560,1,3,324,1,6,3,4,0,8,131,1,5,48,0,8,"класс              купе               Италия                    10                              3","32 500 /"
"Ford	                  Mustang NASCAR Nationwide Series Race Car",560,1,2,700,1,2,348,1,3,5,1,100,1,20,0,7,"класс              купе               США                    10                             5                              автоспорт","36 000 /"
"Porsche	          918 Spyder",608,1,6,500,1,3,345,1,8,2,6,0,8,145,1,4,17,0,6,"класс              купе               Германия                    10                              3","37 000 /"
"Renault	   Duster Rally Dakar",360,0,7,503,1,2,210,0,6,5,8,1,60,1,181,1,"класс              внедорожник               Франция                    10                              5                          автоспорт","39 000 /"
"Lamborghini	Aventador LP 720-4   50 Anniversario",720,1,2,700,1,3,350,4,2,9,1,6,122,1,5,50,0,8,"класс              купе               Италия                    10                             4                     коллекция","40 000 /"
"Lamborghini	   5-95",570,1,3,540,1,4,325,1,8,3,4,0,9,125,1,4,49,0,8,"класс              купе               Италия                    10                             5                     коллекция","42 500 /"
"Porsche	             911 GT3 Cup Andial Edition",515,1,1,449,1,4,327,1,8,3,1,0,9,158,1,2,13,0,6,"класс              купе               Германия                    10                             5                    автоспорт","43 000 /"
"Ferrari	      Sergio",605,1,1,540,1,1,330,1,5,3,0,9,137,1,5,16,0,7,"класс              купе               Италия                    10                             5                     коллекция","44 500 /"
"Renault	       Sport RS 01",500,1,2,600,1,340,1,5,2,9,1,140,1,6,9,0,6,"класс              купе               Франция                    10                             5                     коллекция                         автоспорт","45 000 /"
"Ferrari	             F60 America",740,1,2,690,1,2,330,2,3,2,1,120,1,4,28,0,6,"класс              купе               Италия                    10                             5                     коллекция","45 000 /"
"Ford	             Shelby GT500 Super Snake",850,1,1011,1,331,1,3,3,8,1,5,99,1,21,0,7,"класс              купе               США                    10                             4                             widow maker                      muscle car                        коллекция","45 500 /"
"Lamborghini	Egoista",600,1,3,560,1,3,350,3,2,5,1,4,149,1,5,45,0,7,"класс              купе               Италия                    10                             5                     коллекция","46 500 /"
"Lamborghini	Veneno",750,1,2,690,1,3,355,4,2,9,1,7,127,1,5,48,0,8,"класс              купе               Италия                    10                             5                     коллекция","47 500 /"
"Ferrari	  LaFerrari",963,0,9,700,1,2,350,5,3,2,164,1,2,10,0,6,"класс              купе               Италия                    10                              4","50 000 /"
"Chevrolet	            Spark",67,0,8,93,0,9,143,0,8,17,5,2,5,71,0,8,30,0,8,"класс              хэтчбек                 США                       10                           1","3700 /"
"Ford                 	Ka",75,0,8,145,0,7,161,0,8,13,1,2,2,77,0,6,29,0,8,"класс              хэтчбек                 США                       10                           1","4000 /"
"Renault	           Clio 1.5 D",90,0,7,220,1,2,181,0,8,11,9,2,83,0,8,32,0,8,"класс              хэтчбек                 Франция                       10                           1","5300 /"
"Renault	       Megane",115,0,9,156,1,1,190,0,8,11,8,2,1,84,0,8,36,0,8,"класс              хэтчбек                 Франция                       10                           1","6000 /"
"Chevrolet	      Malibu",160,1,250,1,3,215,0,8,8,6,1,5,81,0,8,38,1,"класс              седан                США                      10                           2                           комфорт","8800 /"
"Renault	    Duster 1.6",114,0,8,156,1,1,166,0,6,12,5,1,6,47,0,7,152,1,"класс              внедорожник                 Франция                       10                           1","9300 /"
"Renault              Captur 2.0",143,0,9,195,1,180,0,7,11,2,1,8,57,0,8,126,1,1,"класс              внедорожник                Франция                       10                           1","10 000 /"
"Renault	         Kadjar",130,0,9,205,1,2,192,0,6,10,1,1,6,55,0,7,105,1,1,"класс              внедорожник                Франция                       10                           1","10 500 /"
"BMW	        220d",184,1,380,1,1,230,1,3,7,2,1,6,97,0,9,30,0,8,"класс              купе                Германия                      10                           1","12 100 /"
"Ford	             Escape",180,0,9,252,1,3,190,0,6,10,1,7,60,0,7,129,1,1,"класс              внедорожник                США                      10                         2","12 200 /"
"BMW	            X3 xDrive20d",190,0,8,400,1,3,210,0,6,8,1,1,5,70,0,7,130,1,"класс              внедорожник                Германия                      10                         2","14 000 /"
"Chevrolet	      Camaro",275,1,3,400,1,1,250,1,2,5,7,1,3,98,0,9,27,0,8,"класс              купе               США                      10                           2                       muscle car","15 000 /"
"Ford         	Mustang",309,1,1,407,1,5,259,1,2,5,9,1,5,95,1,2,29,0,8,"класс              купе               США                      10                           2                       muscle car","15 700 /"
"Chevrolet 	Silverado LT Rally 2 Edition",285,1,1,413,1,5,188,0,7,10,1,1,5,49,0,8,177,0,8,"класс              внедорожник                США                       10                           3","16 000 /"
"Porsche	       Macan S",340,0,8,460,0,9,254,0,6,5,4,0,8,88,1,117,0,9,"класс              внедорожник                Германия                       10                          2","18 800 /"
"Ford	           Mustang GT",421,1,530,1,5,267,1,2,4,8,1,3,95,1,2,29,0,8,"класс              купе               США                      10                           2                       muscle car","18 900 /"
"Porsche	  Cayman GT4",385,0,9,420,1,3,295,1,5,4,4,0,9,133,1,4,19,0,7,"класс              купе                Германия                      10                          3                        автоспорт","20 700 /"
"Porsche          	911",370,1,450,1,5,293,1,4,4,4,1,112,1,4,28,0,7,"класс              купе                Германия                      10                          3","21 500 /"
"Chevrolet 	Camaro SS Commemorative Edition",335,1,4,385,1,3,269,1,2,5,5,1,3,105,1,2,27,0,7,"класс              купе               США                      10                           4                       muscle car                    коллекция","22 000 /"
"Ford 	Expedition King Ranch",420,1,2,570,1,4,235,0,9,7,1,3,43,1,144,1,"класс              внедорожник                США                       10                           2                   комфорт","22 800 /"
"Chevrolet	  Corvette",461,1,3,624,1,4,292,1,7,4,0,9,107,1,3,25,0,7,"класс              купе               США                      10                          3","25 000 /"
"Chevrolet	 Corvette Stingray",466,1,3,630,1,4,306,1,7,3,9,0,9,110,1,3,23,0,7,"класс              купе               США                      10                          3","25 500 /"
"Porsche	Cayenne S Diesel",385,1,850,0,8,252,0,8,5,4,0,7,79,0,8,130,1,2,"класс              внедорожник                Германия                       10                          3","25 800 /"
"Porsche             	911 Carrera S Martini Racing",400,1,3,480,1,7,295,1,7,4,2,1,118,1,5,28,0,6,"класс              купе                Германия                      10                          4              коллекция","26 000 /"
"BMW	          X5 M50d",381,1,1,740,1,2,250,0,8,5,3,0,7,68,0,8,143,1,1,"класс              внедорожник                Германия                       10                          3","26 000 /"
"Porsche	         911 Carrera 4 GTS",450,1,1,550,1,3,306,1,6,3,7,0,7,117,1,6,56,0,8,"класс              купе                Германия                      10                          3","27 900 /"
"Ford	             Fiesta S2000",280,0,8,288,1,3,215,1,2,5,1,1,2,115,1,2,94,0,9,"класс             хэтчбек                США                      10                          5                        автоспорт","30 000 /"
"Citroen	        DS 3 WRC",300,0,9,350,1,2,240,1,1,4,1,118,1,2,63,0,8,"класс             хэтчбек                Франция                      10                          5                        автоспорт","31 000 /"
"Ferrari	 California T",560,1,3,755,1,316,1,6,3,6,1,110,1,5,26,0,7,"класс              купе                Италия                      10                          3                        комфорт","32 500 /"
"Chevrolet	 Corvette Z06",659,1,1,881,0,8,331,1,7,3,4,1,113,1,3,23,0,7,"класс              купе               США                      10                          3","33 000 /"
"BMW	           Z4 GT3",515,1,1,515,1,3,296,1,5,3,6,1,129,1,3,14,0,6,"класс              купе                Германия                      10                          4                        автоспорт","33 300 /"
"Ford	                  GT",655,1,4,745,1,3,354,2,3,4,1,3,124,1,4,20,0,7,"класс              купе               США                      10                          3                       widow maker","35 000 /"
"Lamborghini	Huracan LP 610-4 Avio",610,1,3,560,1,3,325,1,6,3,2,0,8,138,1,5,45,0,8,"класс              купе                Италия                      10                          4                        коллекция","35 500 /"
"Lamborghini	Huracan GT3",610,1,3,560,1,3,327,1,6,3,3,0,8,144,1,5,10,0,6,"класс              купе                Италия                      10                          4                        автоспорт","36 000 /"
"Ferrari	             488 GTB",670,1,2,760,1,2,330,5,3,2,147,1,5,19,0,6,"класс              купе                Италия                      10                          3","37 000 /"
"Lamborghini	Aventador V LP 740",740,1,2,690,1,3,350,4,2,9,1,7,124,1,5,50,0,8,"класс              купе                Италия                      10                          3","38 000 /"
"Lamborghini	Aventador LP 750-4 Super Veloce",750,1,2,690,1,3,344,4,2,9,1,7,127,1,5,48,0,8,"класс              купе                Италия                      10                         4                          коллекция","40 000 /"
"Lamborghini	Centenario",770,1,2,702,1,4,350,4,5,2,8,1,8,131,1,5,45,0,8,"класс              купе                Италия                      10                         4                          коллекция                  widow maker","43 500 /"
"Ferrari	            J 50",690,1,2,765,1,2,325,5,3,2,147,1,5,18,0,6,"класс              купе                Италия                      10                         5                          коллекция","44 000 /"
"Ford         	Shelby Baja 700",700,1,3,812,1,3,217,0,8,4,6,0,6,53,1,192,0,8,"класс              внедорожник                США                      10                          5                        коллекция","45 000 /"
"Ferrari	 Scuderia Corsa 488 GTE",600,1,3,700,1,3,327,1,9,3,2,1,3,150,1,6,11,0,6,"класс              купе                Италия                      10                          5                        автоспорт","47 000 /"
"Ferrari	            FXX-K",860,1,1,750,1,2,341,5,5,2,8,1,9,173,1,2,10,0,6,"класс              купе                Италия                      10                          4                        автоспорт","50 000 /"
"Ford                 	Ka",85,0,8,112,0,8,169,0,8,13,3,2,2,79,0,6,29,0,8,"класс              хэтчбек                 США                       10                           1","4000 /"
"Chevrolet	          Spark",98,0,8,128,0,9,174,0,7,11,1,7,74,0,8,31,0,8,"класс              хэтчбек                 США                       10                           1","4500 /"
"Renault                   Clio 1.6 D",120,0,7,205,1,2,199,0,7,9,1,6,83,0,8,32,0,8,"класс              хэтчбек                 Франция                       10                           1","6000 /"
"Renault	       Megane",130,0,9,205,1,1,200,0,8,10,9,2,1,84,0,8,36,0,8,"класс              хэтчбек                 Франция                       10                           1","7200 /"
"Renault	Sandero RS 20 Racing Spirit",145,0,9,198,1,1,200,0,7,8,4,1,4,92,0,7,35,1,"класс              хэтчбек                 Франция                       10                          3","8000 /"
"Renault	        Duster 1.5 D",109,0,7,240,1,2,167,0,5,13,2,1,6,47,0,7,152,1,"класс              внедорожник                 Франция                       10                           1","9300 /"
"Chevrolet	          Niva Special Edition",80,0,8,127,1,1,140,0,7,19,2,49,0,7,170,1,"класс              внедорожник                 США                       10                           4","9500 /"
"Renault	       Koleos",144,0,9,200,1,1,187,0,7,11,3,1,5,57,0,8,130,1,"класс              внедорожник                 Франция                       10                        2","10 900 /"
"Renault	         Kadjar",163,0,9,240,1,2,205,0,6,9,2,1,6,55,0,7,105,1,1,"класс              внедорожник                Франция                       10                           2","12 100 /"
"Ford	                 Fiesta ST",200,0,8,290,0,9,232,0,7,6,5,1,5,96,0,7,29,0,7,"класс              хэтчбек                 США                       10                          2                          hot hatch","13 000 /"
"Renault	   Alaskan",160,0,9,403,1,3,172,0,7,12,1,8,46,0,7,169,0,8,"класс              внедорожник                Франция                       10                           2","13 500 /"
"BMW	             520i",184,1,2,290,1,235,1,1,7,8,1,8,89,0,7,35,1,"класс              седан                Германия                       10                           2                  комфорт","13 500 /"
"Renault	 Alpine A110",252,1,1,320,1,2,250,1,6,4,5,1,120,1,4,27,0,7,"класс              купе                Франция                       10                           2","15 000 /"
"Ford	          Focus RS Option Pack",350,0,8,440,1,267,1,1,4,7,0,9,109,1,2,30,0,8,"класс              хэтчбек                 США                       10                         3                          hot hatch","15 200 /"
"BMW	          M235i Coupé",306,1,450,0,9,250,1,2,4,9,1,113,1,2,54,0,9,"класс              седан                Германия                       10                           2","16 000 /"
"Porsche          	718 Cayman",300,1,380,1,3,275,1,3,5,1,1,3,130,1,4,24,0,7,"класс              купе                Германия                       10                           2","17 000 /"
"BMW	            M4",431,1,550,0,9,250,1,6,4,1,1,119,1,3,27,0,7,"класс              купе                Германия                       10                           2","18 000 /"
"Chevrolet	        Tahoe",324,0,9,470,1,5,192,0,6,9,1,7,41,0,7,151,1,"класс              внедорожник                США                      10                           2                  комфорт","18 100 /"
"BMW	             X4 xDrive35d xLine",313,1,630,1,1,247,0,7,5,2,0,8,75,0,9,127,1,"класс              внедорожник                Германия                       10                           2","19 000 /"
"Chevrolet	   Tahoe RST",343,1,1,519,1,5,180,0,8,8,1,6,48,0,8,140,1,"класс              внедорожник                США                      10                           2","20 000 /"
"Chevrolet	Camaro SS",455,1,6,615,1,1,265,1,6,4,3,0,9,110,1,3,27,0,7,"класс              купе               США                      10                           3                       muscle car","21 000 /"
"Porsche          Macan Turbo",440,1,2,550,1,2,270,0,9,4,5,0,7,84,1,120,1,"класс              внедорожник                Германия                       10                           2","22 600 /"
"Porsche	Panamera 4S",440,1,4,550,1,286,1,5,4,4,0,8,108,1,72,0,9,"класс              хэтчбек                Германия                       10                           2                  комфорт","23 500 /"
"BMW                     X6 xDrive50i",450,1,3,650,1,1,250,1,4,8,0,8,71,0,8,141,1,"класс              внедорожник                Германия                       10                           2","27 000 /"
"Porsche	Panamera Turbo",550,1,3,770,1,306,1,5,3,8,1,104,1,74,1,"класс              хэтчбек                Германия                       10                           3                  комфорт","29 000 /"
"Porsche	                911 GT3",500,1,460,1,2,320,1,5,3,9,0,9,138,1,3,23,0,7,"класс              купе               Германия                       10                           3","30 000 /"
"Chevrolet   	Camaro ZL1 1LE",650,1,2,881,0,9,280,1,7,3,5,1,117,1,3,22,0,8,"класс              купе                  США                      10                            3                      muscle car                     widow maker","31 000 /"
"Ferrari	 Portofino",600,1,2,760,0,9,320,1,8,3,5,1,1,128,1,3,22,0,7,"класс              купе                  Италия                      10                            3","32 000 /"
"Citroen	                C 3 WRC",340,1,2,450,1,1,246,1,4,3,8,1,121,1,3,63,0,9,"класс              хэтчбек                Франция                       10                          5                  автоспорт","33 000 /"
"Lamborghini	 Urus",650,1,2,850,1,305,0,9,3,6,1,91,1,103,1,2,"класс              внедорожник               Италия                       10                           3","35 000 /"
"Porsche	            911 GT2",700,1,750,1,1,340,1,8,2,9,1,1,119,1,4,25,0,7,"класс              купе               Германия                       10                           3                         widow maker","35 000 /"
"Porsche	               911 RSR",510,1,3,471,1,3,318,2,3,5,1,3,150,1,3,17,0,6,"класс              купе                Германия                       10                          4                 автоспорт","35 500 /"
"Ferrari	           GTC 4 Lusso T",690,1,697,0,9,335,1,3,4,1,111,1,3,58,0,9,"класс              хэтчбек               Италия                       10                           3                  комфорт","36 000 /"
"Porsche	          911 GT2 RS",700,1,1,750,1,2,340,3,5,2,8,1,7,126,1,6,21,0,6,"класс              купе               Германия                       10                           3                         widow maker","36 500 /"
"Ford	                         GT Competition Series",655,1,6,745,1,5,354,5,3,4,2,4,132,1,4,18,0,6,"класс              купе               США                       10                           3                         коллекция                       widow maker","37 000 /"
"Ferrari	           488 Pista",720,1,2,770,1,2,340,5,2,9,1,9,151,1,5,17,0,6,"класс              купе               Италия                       10                           3                         коллекция","38 000 /"
"Ferrari	              812",800,1,2,718,1,2,340,5,2,9,2,144,1,4,20,0,6,"класс              купе               Италия                       10                           3","39 000 /"
"Ford	                   F-150 RTR Muscle Truck",602,1,2,708,1,5,240,1,5,9,1,1,57,1,144,0,9,"класс              внедорожник                  США                      10                            5                     muscle car                                     коллекция","40 000 /"
"Lamborghini	Aventador SV J",770,1,2,720,1,3,352,4,2,8,1,7,131,1,5,45,0,8,"класс              купе               Италия                       10                           4                                             widow maker","41 000 /"
"Lamborghini	Aventador S Opera Unica",740,1,2,690,1,3,350,4,2,9,1,7,125,1,5,50,0,8,"класс              купе               Италия                       10                           5                         коллекция","43 000 /"
"Ford	            Mustang NASCAR Nationwide Series Race Car",650,1,2,710,1,4,345,1,3,6,1,3,120,1,2,13,0,6,"класс              купе               США                       10                           5                        автоспорт","44 000 /"
"Ford       	Shelby F-150 Super Snake",760,1,1,881,1,3,250,1,4,3,0,9,51,0,9,130,1,"класс              внедорожник                  США                      10                            4                     muscle car                                     коллекция                      widow maker","45 000 /"
"Ford                       GT   '67 Heritage Edition",647,1,4,746,1,3,348,2,3,5,1,3,126,1,4,19,0,7,"класс              купе                 США                      10                            5                                                     коллекция                      widow maker","46 000 /"
"Ferrari              	SP 38",670,1,2,760,1,1,330,2,8,3,2,139,1,4,19,0,6,"класс              купе               Италия                       10                           5                         коллекция","47 000 /"
"Renault	                  Clio  1.3",130,0,9,240,1,200,0,7,9,1,6,86,0,8,33,0,8,"класс              хэтчбек                Франция                       20                           1","7300 /"
"Renault	        Kadjar",160,0,9,260,1,2,210,0,6,9,9,1,7,59,0,8,100,1,1,"класс              внедорожник                Франция                       20                          2","10 800 /"
"Renault	       Captur S-edition",150,0,9,250,1,1,188,0,9,10,2,1,8,61,0,8,126,1,2,"класс              внедорожник                Франция                       20                           2","11 700 /"
"Ford	                      Kuga ST-Line",225,0,9,200,1,2,200,0,8,9,2,1,7,76,0,7,101,1,2,"класс              внедорожник                США                      20                           2","13 500 /"
"BMW	         128ti",265,1,1,400,0,9,250,1,6,1,1,4,108,0,8,26,0,8,"класс             хэтчбек                Германия                       20                           2                            hot hatch","13 600 /"
"BMW	           X3 xDrive20d",190,0,9,400,1,2,213,0,6,8,1,3,73,0,7,129,1,"класс              внедорожник                Германия                       20                           2","13 800 /"
"Ford	               Focus ST",280,0,8,420,1,250,1,1,5,7,0,9,107,1,2,32,0,8,"класс             хэтчбек                США                       20                           2                            hot hatch","14 100 /"
"Ford	               Ranger FX4",207,1,322,1,6,170,0,6,11,1,5,47,0,7,183,0,8,"класс              внедорожник               США                       20                           2","15 100 /"
"BMW	           Z4 sDrive30i M Sport",258,1,3,400,1,1,250,1,5,5,4,1,3,124,1,4,23,0,7,"класс              купе                Германия                       20                           2","16 000 /"
"Chevrolet	 Silverado",277,1,1,460,1,4,185,0,8,7,2,1,2,55,0,8,160,0,7,"класс              внедорожник               США                       20                           2","17 000 /"
"Porsche	       Taycan",408,1,345,1,3,230,1,5,1,1,3,106,0,8,27,0,8,"класс              седан               Германия                      20                           2                           комфорт","18 000 /"
"BMW	         M440i xDrive Coupé",387,1,500,0,9,250,1,5,4,5,1,117,1,2,57,0,8,"класс              купе               Германия                      20                           2","18 100 /"
"BMW	         540i",340,1,1,450,1,250,1,4,4,8,1,1,90,1,1,70,1,"класс              седан               Германия                      20                           2                           комфорт","18 300 /"
"Ford 	Mustang GT",466,1,570,1,5,250,1,4,4,8,1,4,101,1,2,29,0,8,"класс              купе               США                      20                           2                          muscle car","19 500 /"
"Chevrolet   Suburban",385,0,9,564,1,5,237,0,5,7,6,1,1,46,0,8,139,0,8,"класс              внедорожник               США                       20                           2                    комфорт","19 700 /"
"Ford	            Mustang Bullitt",487,1,570,1,5,262,1,4,4,1,1,2,105,1,2,27,0,8,"класс              купе               США                      20                           2                          muscle car                       коллекция","21 000 /"
"Renault	      Alpine A110 GT4",252,1,1,320,1,2,250,1,6,4,3,1,133,1,4,18,0,7,"класс              купе               Франция                     20                           4                       автоспорт","21 300 /"
"Porsche	  Cayenne",340,1,1,450,1,3,245,0,8,6,2,1,74,0,8,145,1,1,"класс              внедорожник               Германия                      20                           2","21 600 /"
"Porsche	             911",385,1,4,450,1,5,293,1,6,4,2,1,2,121,1,4,28,0,7,"класс              купе               Германия                     20                           3","22 000 /"
"Renault	   Megane RS Trophy-R",300,0,9,420,1,261,1,1,5,8,1,4,119,1,24,0,8,"класс             хэтчбек                Франция                       20                           5                           коллекция                           hot hatch","22 200 /"
"BMW	              M3 by Kith",460,1,2,570,1,250,1,6,3,9,1,120,1,3,26,0,7,"класс              седан              Германия                     20                           5","22 600 /"
"Ford	                Fiesta WRC",215,1,400,1,185,1,5,5,1,3,126,1,3,116,1,"класс             хэтчбек                США                      20                           4                          автоспорт","23 000 /"
"Porsche	   Taycan 4S",571,1,650,1,250,1,4,3,8,1,111,1,3,55,0,9,"класс              седан               Германия                      20                           3                           комфорт","24 000 /"
"Chevrolet	   Corvette",482,1,5,613,1,5,296,2,4,3,5,1,116,1,2,25,0,7,"класс              купе               США                      20                           3","24 000 /"
"Renault	Alpine A110 Sports X",252,1,320,1,3,240,1,5,1,1,1,103,1,2,45,1,"класс              купе               Франция                     20                           5                       коллекция","25 000 /"
"Porsche	         718 Cayman GT4 Clubsport",385,1,2,425,1,3,286,1,7,4,3,1,1,140,1,3,14,0,6,"класс             купе               Германия                      20                           4                          автоспорт","27 000 /"
"Ford	                 F-150 Raptor",450,1,3,691,1,4,209,0,9,7,1,1,44,1,196,0,8,"класс              внедорожник               США                       20                           3","29 400 /"
"Chevrolet	Camaro ZL1 1LE GT4.R",420,1,6,611,1,3,269,1,4,3,9,0,9,124,1,1,18,0,7,"класс              купе               США                      20                           4                       автоспорт","29 700 /"
"Porsche	 Cayenne Turbo S",550,1,1,770,1,2,295,0,7,3,8,0,6,80,0,8,135,1,4,"класс              внедорожник               Германия                      20                           3","30 000 /"
"Ford                 	F-350 Super Duty XLT Tremor Off-Road Package",456,1,3,968,1,2,205,0,8,8,2,1,3,46,0,8,187,0,9,"класс              внедорожник               США                       20                           4","30 500 /"
"Porsche	            911 Turbo",580,1,2,750,1,2,320,1,6,2,8,0,7,121,1,4,56,0,8,"класс              купе               Германия                     20                           3","30 500 /"
"Ferrari	          Roma",620,1,2,760,1,320,1,5,3,4,0,7,115,1,3,27,0,7,"класс              купе               Италия                    20                           3                       комфорт","32 000 /"
"Chevrolet  	Corvette ZR1",755,1,2,970,1,1,350,5,3,3,2,7,128,1,5,24,0,7,"класс              купе               США                     20                           3                              widow maker","32 300 /"
"Lamborghini	Huracan  Evo GT Celebration",640,1,3,600,1,3,327,3,3,1,8,144,1,7,48,0,8,"класс              купе               Италия                      20                           4                       автоспорт","33 000 /"
